%1. Title: CK database - Feature_Emotion dataset
%
%2. Source: 
%	(a)Data   :cohn-kanade database
%	(b)Creater:Yean Seanglidet
%	(c)Date   :12-Feb-2014
@relation emotion

@ATTRIBUTE feature1 real
@ATTRIBUTE feature2 real
@ATTRIBUTE feature3 real
@ATTRIBUTE feature4 real
@ATTRIBUTE feature5 real
@ATTRIBUTE feature6 real
@ATTRIBUTE feature7 real
@ATTRIBUTE feature8 real
@ATTRIBUTE feature9 real
@ATTRIBUTE feature10 real
@ATTRIBUTE feature11 real
@ATTRIBUTE feature12 real
@ATTRIBUTE feature13 real
@ATTRIBUTE class {Surprise,Fear,Happy,Sad,Disgust,Anger}

@DATA
0.0964457,0.107451,0.110224,0.116228,3.57161,3.50149,17.6539,0.441333,0.450339,0.350732,0.37295,0.159284,0.171067,Happy
0.0981004,0.110646,0.120813,0.128503,3.50882,3.20764,13.7583,0.453187,0.464491,0.360874,0.380048,0.161699,0.171003,Happy
0.101965,0.104577,0.116524,0.133182,4.18877,3.88674,8.7766,0.426225,0.43822,0.337171,0.358441,0.168416,0.189391,Happy
0.100587,0.11373,0.122677,0.12227,3.92543,3.89866,6.29486,0.429492,0.431522,0.34777,0.352993,0.157589,0.16551,Happy
0.093323,0.107394,0.117414,0.117203,3.44679,3.37363,7.24695,0.42749,0.416413,0.330493,0.337288,0.171777,0.171138,Happy
0.0997315,0.112846,0.123086,0.125827,3.1778,3.16882,6.17049,0.436096,0.426745,0.331187,0.339268,0.169145,0.176395,Happy
0.112258,0.104177,0.110545,0.1272,3.99672,4.03072,5.51608,0.446632,0.431074,0.34301,0.341299,0.16218,0.174977,Happy
0.108573,0.110561,0.116057,0.133205,3.99477,3.95667,6.19776,0.44603,0.425724,0.32953,0.33018,0.17391,0.174604,Happy
0.103735,0.0971409,0.107491,0.113452,3.45753,3.41888,6.60498,0.438429,0.437334,0.340258,0.352875,0.176716,0.183951,Happy
0.138274,0.122995,0.130744,0.140851,3.05612,2.86889,6.4701,0.497252,0.494132,0.326535,0.330222,0.214894,0.206961,Surprise
0.129433,0.116559,0.123907,0.132005,2.6772,2.57056,4.65503,0.508387,0.504768,0.341574,0.346348,0.213294,0.201591,Surprise
0.13168,0.118833,0.128026,0.122566,2.67323,2.65598,5.83012,0.491171,0.487448,0.323215,0.329785,0.212266,0.199054,Surprise
0.149456,0.125738,0.128032,0.124008,2.10853,2.2649,4.01424,0.50701,0.503102,0.332613,0.344706,0.210197,0.20523,Surprise
0.149395,0.133247,0.14999,0.134376,2.35064,2.42214,4.56613,0.512199,0.506816,0.340982,0.342069,0.213815,0.208682,Surprise
0.151767,0.143883,0.154976,0.122843,2.16442,2.34347,4.8511,0.525571,0.513663,0.33957,0.349037,0.220833,0.216341,Surprise
0.147311,0.137523,0.149539,0.134205,2.44245,2.55692,4.54419,0.495105,0.486454,0.332306,0.335722,0.214097,0.201143,Surprise
0.143246,0.132673,0.149202,0.128816,2.96603,2.97134,5.96436,0.50523,0.499301,0.337697,0.340305,0.22347,0.203244,Surprise
0.157582,0.141905,0.144836,0.129874,2.2906,2.447,4.75641,0.496952,0.489852,0.319333,0.329927,0.210361,0.201057,Surprise
0.15768,0.146921,0.151739,0.131159,2.20017,2.43654,3.91341,0.503929,0.500277,0.326814,0.330606,0.212882,0.205512,Surprise
0.166405,0.15789,0.164616,0.144016,2.22236,2.402,2.74648,0.540764,0.529127,0.349475,0.355537,0.223545,0.214627,Surprise
0.156881,0.140919,0.150893,0.136402,2.26209,2.43321,3.02043,0.501029,0.495154,0.322343,0.331231,0.210419,0.207633,Surprise
0.148096,0.1391,0.148845,0.139931,2.49255,2.49129,3.22702,0.500346,0.501838,0.331781,0.336367,0.20807,0.204535,Surprise
0.138069,0.149244,0.166407,0.148076,2.28487,2.14923,3.94668,0.502324,0.506969,0.316357,0.327726,0.222426,0.226495,Surprise
0.149628,0.13702,0.150292,0.132987,2.42552,2.52785,2.69221,0.522643,0.518022,0.325322,0.335146,0.228158,0.226645,Surprise
0.156489,0.144344,0.146912,0.133885,2.40423,2.35247,2.96031,0.518003,0.526935,0.323714,0.32655,0.226074,0.236088,Surprise
0.154772,0.148943,0.151762,0.147096,2.30955,2.33687,2.72221,0.51037,0.4967,0.320884,0.325007,0.219628,0.207846,Surprise
0.157154,0.157374,0.169519,0.136672,2.35915,2.49855,2.90726,0.52903,0.537483,0.333561,0.34415,0.232263,0.238978,Surprise
0.154418,0.157391,0.172753,0.1464,2.29093,2.38877,2.5892,0.53333,0.551842,0.336825,0.348208,0.228648,0.240795,Surprise
0.15128,0.141977,0.149758,0.136298,2.58484,2.69805,3.25966,0.501378,0.495984,0.324132,0.332702,0.213653,0.213427,Surprise
0.150517,0.137003,0.150111,0.13554,2.49125,2.53541,3.05944,0.503001,0.499503,0.32648,0.337293,0.211426,0.212478,Surprise
0.162751,0.139958,0.153588,0.155387,2.34687,2.39856,6.22372,0.476758,0.46986,0.348788,0.338364,0.20382,0.18523,Sad
0.143423,0.135432,0.13726,0.11979,2.71821,2.86921,5.92648,0.476528,0.462314,0.332235,0.314321,0.207124,0.191104,Sad
0.146728,0.14758,0.162058,0.154764,2.53487,2.36276,6.33053,0.457982,0.441755,0.316648,0.289765,0.200136,0.192653,Sad
0.147447,0.128745,0.141269,0.132526,2.78287,2.79269,7.09422,0.483977,0.476483,0.351487,0.33067,0.206649,0.185851,Sad
0.142131,0.136377,0.147223,0.141156,2.25964,2.33551,6.47541,0.470763,0.446299,0.343367,0.331963,0.197391,0.172301,Sad
0.127,0.124677,0.142994,0.133675,2.73574,2.77615,4.22376,0.496693,0.475894,0.33321,0.319626,0.217723,0.205088,Sad
0.13915,0.117812,0.125187,0.132787,2.71803,2.82589,7.91293,0.479247,0.482517,0.345546,0.344603,0.184708,0.171502,Happy
0.117351,0.116899,0.137348,0.142437,2.97445,2.93501,4.65458,0.517958,0.50926,0.358237,0.364538,0.21111,0.201567,Happy
0.12618,0.116466,0.126405,0.129084,2.51236,2.67289,10.9287,0.473135,0.461835,0.325189,0.335366,0.191388,0.174059,Happy
0.140455,0.116724,0.129778,0.137502,3.45421,3.41088,10.5468,0.500068,0.503428,0.340396,0.350313,0.201991,0.197241,Happy
0.139539,0.110899,0.117154,0.125874,3.23436,3.27003,12.4672,0.466996,0.470927,0.327834,0.328936,0.18384,0.175983,Happy
0.137082,0.117297,0.128018,0.134121,3.17218,3.19939,11.214,0.490544,0.483636,0.325104,0.334239,0.205559,0.187429,Happy
0.149005,0.128653,0.143245,0.14891,4.01805,3.99872,11.825,0.476491,0.48494,0.333938,0.35655,0.188255,0.17409,Happy
0.156575,0.154483,0.162542,0.158193,2.51016,2.82901,9.89907,0.436376,0.421035,0.307343,0.304771,0.172177,0.165727,Happy
0.131999,0.121036,0.128088,0.143927,4.53462,4.12726,14.5618,0.442416,0.432256,0.309923,0.307199,0.189916,0.182064,Happy
0.142825,0.118764,0.122254,0.123678,3.49269,3.37098,9.27617,0.497059,0.505834,0.331063,0.331496,0.2132,0.21026,Happy
0.122631,0.111746,0.123223,0.138284,2.54052,2.62598,5.05461,0.46876,0.449172,0.326808,0.328769,0.194655,0.178034,Happy
0.130459,0.116782,0.122934,0.126399,2.37926,2.4407,4.35702,0.468517,0.45438,0.316159,0.304408,0.198429,0.185798,Happy
0.145912,0.126427,0.136215,0.139444,2.30414,2.40547,3.89815,0.496191,0.48063,0.313798,0.309305,0.212921,0.205859,Happy
0.123118,0.119139,0.131794,0.121934,2.58189,2.71306,4.55351,0.461364,0.447581,0.318488,0.311777,0.190285,0.181548,Happy
0.147546,0.119124,0.122523,0.120754,2.97388,3.11385,3.88428,0.503058,0.502143,0.323384,0.325751,0.217468,0.213905,Happy
0.137845,0.120845,0.114636,0.119557,3.38671,3.42206,3.34545,0.483334,0.487924,0.332983,0.326143,0.204503,0.203823,Happy
0.123809,0.124072,0.139499,0.136102,2.46075,2.62029,4.72441,0.447046,0.433298,0.328229,0.336632,0.1806,0.165244,Happy
0.128303,0.116497,0.122621,0.120669,3.08437,3.2689,4.29426,0.4686,0.459097,0.337258,0.342218,0.195647,0.183555,Happy
0.144237,0.122346,0.123739,0.113352,2.93141,3.13786,3.50057,0.494434,0.489659,0.322066,0.325733,0.216031,0.209714,Happy
0.127079,0.120638,0.124487,0.133859,2.72798,2.75417,5.18698,0.453437,0.451178,0.342101,0.345538,0.169454,0.159198,Happy
0.128755,0.122177,0.132933,0.134226,2.38774,2.57745,4.17979,0.460525,0.459878,0.321616,0.318922,0.185327,0.180091,Happy
0.12164,0.116045,0.127031,0.124102,2.31899,2.51414,5.7418,0.446509,0.436299,0.334705,0.340781,0.185036,0.16302,Happy
0.118554,0.123014,0.126414,0.125146,2.46968,2.61138,5.27603,0.43522,0.431493,0.321805,0.335658,0.172656,0.160259,Happy
0.124626,0.112657,0.115661,0.136104,2.77406,2.79446,5.50543,0.450985,0.442434,0.328786,0.334942,0.185804,0.173449,Happy
0.12405,0.113333,0.123444,0.117223,2.73496,2.84397,10.2672,0.505798,0.501906,0.331501,0.341541,0.22063,0.205116,Sad
0.132559,0.113889,0.12124,0.120926,2.95532,3.08941,14.7582,0.507728,0.505666,0.355777,0.359826,0.205496,0.188804,Sad
0.127633,0.119346,0.126446,0.126303,3.21306,3.13654,15.3,0.523529,0.529263,0.337746,0.357015,0.237389,0.231511,Sad
0.145685,0.120336,0.131228,0.13728,2.658,2.66407,13.3064,0.515485,0.521683,0.357626,0.372455,0.214275,0.199202,Sad
0.146251,0.113564,0.117203,0.124063,3.41078,3.17433,14.4808,0.509226,0.521366,0.335252,0.346403,0.217562,0.21553,Sad
0.141117,0.123586,0.135559,0.143434,2.55781,2.57252,11.6812,0.503038,0.49819,0.335367,0.345177,0.210133,0.201441,Sad
0.130054,0.111887,0.122845,0.123013,3.17519,3.23824,11.928,0.517917,0.509677,0.359476,0.361161,0.209319,0.190528,Sad
0.145892,0.109062,0.116169,0.12858,3.40325,3.39806,11.114,0.514151,0.516058,0.33801,0.354946,0.221497,0.212881,Sad
0.139234,0.120607,0.133441,0.133549,2.88049,2.78686,12.0282,0.526923,0.531222,0.340901,0.353753,0.231571,0.224443,Sad
0.148614,0.111979,0.125763,0.135736,2.52826,2.6907,11.6001,0.525961,0.524834,0.369361,0.377751,0.203717,0.194853,Sad
0.145018,0.119861,0.137863,0.141207,2.58189,2.70041,11.7194,0.535047,0.530501,0.365113,0.377543,0.216653,0.203823,Sad
0.130069,0.128585,0.137101,0.130047,3.04809,2.99421,16.363,0.52321,0.521803,0.353049,0.357906,0.223642,0.208841,Sad
0.14591,0.123847,0.127615,0.128659,2.44057,2.63294,12.2915,0.543488,0.543303,0.353227,0.36808,0.231424,0.216041,Sad
0.147364,0.119552,0.12655,0.12093,2.80457,2.90018,16.3816,0.517789,0.522205,0.348106,0.36247,0.219956,0.210898,Sad
0.132093,0.109732,0.123269,0.115951,2.94169,2.96729,27.704,0.513275,0.511692,0.350595,0.352754,0.215957,0.199551,Sad
0.148922,0.116229,0.131394,0.134518,2.63909,2.75686,23.7526,0.534683,0.533541,0.358524,0.373129,0.221482,0.216501,Sad
0.136995,0.117826,0.123616,0.117985,2.86159,2.87485,25.1841,0.505583,0.503075,0.334996,0.343789,0.223545,0.209595,Sad
0.139372,0.122609,0.132858,0.12782,2.42028,2.70199,23.2773,0.520139,0.507555,0.360173,0.369052,0.208304,0.186771,Sad
0.126666,0.114503,0.11679,0.114962,3.33255,3.46865,11.7234,0.51478,0.516458,0.346425,0.362885,0.216659,0.208385,Sad
0.118362,0.111101,0.124449,0.1134,3.34095,3.26526,19.506,0.495644,0.489526,0.334735,0.338251,0.214092,0.196782,Anger
0.123999,0.0983056,0.109617,0.121382,3.67809,3.68237,20.045,0.505408,0.492382,0.343532,0.343217,0.213446,0.19623,Anger
0.124665,0.106499,0.1081,0.119248,3.2461,3.24493,13.1193,0.506284,0.496002,0.335083,0.328846,0.221318,0.203571,Anger
0.12978,0.113668,0.11964,0.121645,3.09993,3.02876,11.3635,0.488547,0.484481,0.356623,0.361116,0.19279,0.177224,Anger
0.126958,0.107679,0.118498,0.121622,3.27822,3.25338,17.1429,0.499607,0.494137,0.339381,0.341881,0.206949,0.196505,Anger
0.137534,0.107201,0.107041,0.124855,3.5769,3.35307,9.67922,0.502317,0.502214,0.345686,0.342077,0.204681,0.207646,Anger
0.129485,0.108414,0.110209,0.121911,2.9717,2.97742,14.7651,0.503905,0.489956,0.348566,0.344157,0.203582,0.187849,Anger
0.123935,0.105823,0.113596,0.115985,3.45837,3.44635,11.8449,0.48853,0.480769,0.352063,0.352518,0.196936,0.176152,Anger
0.110313,0.105035,0.11652,0.123699,3.65252,3.55617,14.5525,0.485959,0.475765,0.340988,0.342726,0.209873,0.186038,Anger
0.110124,0.0997906,0.107904,0.111747,3.79645,3.67751,20.9254,0.492831,0.473267,0.347802,0.344592,0.200004,0.184829,Anger
0.109976,0.0979011,0.106072,0.114166,3.78757,3.76777,17.4173,0.491834,0.477554,0.353601,0.351062,0.202565,0.182825,Anger
0.114345,0.0983721,0.106982,0.119868,3.10619,2.99822,6.68141,0.484366,0.470034,0.354684,0.342667,0.200605,0.181744,Anger
0.119244,0.106502,0.110063,0.114029,3.31115,3.27375,20.75,0.488049,0.472446,0.351172,0.340898,0.203772,0.185131,Anger
0.118858,0.0951968,0.10585,0.117195,3.55601,3.51106,15.0216,0.482841,0.47164,0.337719,0.338388,0.202966,0.186208,Anger
0.107702,0.105146,0.115522,0.108216,2.69123,2.77295,14.5849,0.500707,0.486226,0.346307,0.350489,0.213436,0.201792,Anger
0.118366,0.113068,0.111866,0.118487,3.371,3.32966,15.7286,0.490119,0.484479,0.358127,0.360435,0.192783,0.177655,Anger
0.116815,0.108744,0.116183,0.1202,3.53054,3.49597,15.5939,0.498778,0.490714,0.36128,0.360288,0.198478,0.183591,Anger
0.126541,0.111029,0.114207,0.124457,3.31194,3.28917,15.0237,0.486545,0.48417,0.342249,0.348846,0.201832,0.186967,Anger
0.120779,0.107598,0.11052,0.111784,3.19247,3.33597,21.3819,0.501626,0.487285,0.363992,0.35667,0.197197,0.177617,Anger
0.120822,0.11845,0.117039,0.122653,3.31061,3.21407,22.9491,0.489976,0.47919,0.359154,0.356967,0.195225,0.175242,Anger
0.117514,0.10289,0.114741,0.130897,3.17953,3.11,5.04487,0.495507,0.484581,0.35707,0.34642,0.200018,0.178434,Anger
0.12326,0.107648,0.116378,0.126032,3.06142,2.96686,19.6014,0.496984,0.492495,0.343123,0.343591,0.204717,0.196388,Anger
0.11516,0.111809,0.111706,0.118285,3.35544,3.26575,22.5311,0.491662,0.482985,0.358839,0.361047,0.194151,0.175113,Anger
0.128964,0.0978605,0.104602,0.123675,3.70513,3.58653,44.9175,0.484145,0.480114,0.348388,0.35111,0.196027,0.18451,Anger
0.131222,0.0995452,0.11275,0.123237,3.1948,3.09437,10.2267,0.48441,0.488188,0.32457,0.335377,0.211436,0.204017,Disgust
0.133003,0.0924457,0.102343,0.127435,3.50603,3.5181,9.29708,0.489712,0.481766,0.329434,0.338774,0.208082,0.19794,Disgust
0.137206,0.117477,0.118558,0.135232,3.43158,3.4363,9.42023,0.490332,0.493498,0.357409,0.361997,0.181475,0.178575,Disgust
0.128698,0.106051,0.117324,0.133747,4.1304,3.94819,7.22303,0.49245,0.496512,0.361422,0.382402,0.187981,0.187581,Disgust
0.139585,0.122541,0.130508,0.148302,3.1207,3.11373,8.81086,0.487238,0.498443,0.359255,0.358466,0.175135,0.183066,Disgust
0.11806,0.114138,0.12332,0.142676,3.6589,3.5564,5.4399,0.482278,0.485208,0.362625,0.363441,0.179424,0.192573,Disgust
0.124461,0.104301,0.112033,0.117816,3.61137,3.72744,5.50683,0.495194,0.49483,0.35186,0.341252,0.198101,0.196162,Disgust
0.131218,0.106491,0.116551,0.133459,3.58657,3.34463,4.89851,0.486301,0.493118,0.347464,0.339609,0.196976,0.202874,Disgust
0.126271,0.0917006,0.0985372,0.13042,4.67711,4.31481,7.5827,0.497735,0.500241,0.339323,0.349199,0.200365,0.211892,Disgust
0.124187,0.110214,0.125795,0.131475,3.72009,3.39498,5.5952,0.487704,0.488689,0.354982,0.357515,0.197415,0.196342,Disgust
0.130312,0.1099,0.116723,0.139783,3.48856,3.31915,5.68031,0.481058,0.48468,0.361412,0.357348,0.17572,0.179205,Disgust
0.12806,0.105018,0.112968,0.139687,3.88934,3.49262,6.15446,0.485629,0.498471,0.356962,0.362716,0.180156,0.19049,Disgust
0.162459,0.133055,0.125045,0.155415,3.48457,3.36593,4.3681,0.438038,0.460623,0.335175,0.346313,0.152974,0.169994,Surprise
0.186267,0.150747,0.147202,0.158929,2.58134,2.64447,4.91657,0.464716,0.470055,0.350492,0.340044,0.166257,0.170296,Surprise
0.16647,0.139455,0.142936,0.149642,2.69522,2.5134,3.70587,0.481197,0.500219,0.332689,0.340988,0.181837,0.189466,Surprise
0.17547,0.158468,0.163422,0.153654,2.50468,2.40527,3.66414,0.499927,0.512072,0.341454,0.347597,0.193175,0.200818,Surprise
0.155475,0.157849,0.166539,0.146368,2.18326,2.36327,2.94264,0.506494,0.512459,0.345829,0.345283,0.200164,0.193918,Surprise
0.144834,0.145552,0.157224,0.137177,2.81847,2.69255,4.33605,0.507554,0.512605,0.348135,0.35727,0.209842,0.209008,Surprise
0.16874,0.152299,0.158231,0.146963,2.43399,2.50495,3.64865,0.501676,0.517002,0.335983,0.337388,0.207789,0.215674,Surprise
0.174216,0.159288,0.168197,0.157033,2.797,2.91554,3.71674,0.525412,0.524769,0.333316,0.326086,0.227904,0.227419,Surprise
0.169642,0.168387,0.180371,0.163797,2.14688,2.18388,4.84381,0.490141,0.495281,0.344584,0.341378,0.201387,0.203203,Surprise
0.186125,0.160782,0.16063,0.162076,2.1512,2.25066,3.03701,0.50979,0.520187,0.345405,0.342792,0.204648,0.216438,Surprise
0.128629,0.128961,0.128118,0.147517,4.83292,4.28114,8.61211,0.457342,0.466396,0.339114,0.343927,0.166017,0.17108,Sad
0.128234,0.138789,0.14511,0.132898,2.90076,2.92246,12.8147,0.460883,0.477612,0.333005,0.340062,0.169503,0.169851,Sad
0.138419,0.14033,0.148239,0.130051,2.62956,2.86112,27.4044,0.464845,0.47315,0.339736,0.35149,0.175459,0.171643,Sad
0.139087,0.13662,0.138902,0.131108,2.83048,3.01165,17.7753,0.463306,0.48006,0.349352,0.358868,0.158216,0.161468,Sad
0.135925,0.151208,0.155606,0.146723,3.29519,3.15008,65.9029,0.446507,0.46915,0.335541,0.346609,0.154673,0.162877,Sad
0.138338,0.148169,0.152786,0.137065,3.37435,3.43591,53.6748,0.464189,0.477214,0.33417,0.343038,0.173463,0.172067,Sad
0.139393,0.156728,0.155244,0.142647,3.87022,3.66598,22.2191,0.454695,0.467362,0.327866,0.331271,0.171923,0.172337,Sad
0.132283,0.145986,0.156896,0.143554,3.58378,3.28295,12.2524,0.453548,0.472318,0.321966,0.342719,0.166695,0.175533,Sad
0.144685,0.154157,0.158732,0.151993,3.67741,3.63908,27.1846,0.457226,0.470727,0.33382,0.347696,0.169286,0.169912,Sad
0.12944,0.152405,0.156062,0.139739,2.65521,2.72257,47.3607,0.458891,0.464125,0.344162,0.350265,0.166805,0.165057,Sad
0.128601,0.14088,0.143041,0.131837,2.83125,2.88663,19.1392,0.445359,0.460663,0.325274,0.333785,0.165581,0.169691,Sad
0.115499,0.101038,0.0969683,0.101729,2.96436,3.0907,9.37104,0.454818,0.45894,0.333518,0.338362,0.157019,0.16675,Anger
0.113907,0.0925091,0.102372,0.1157,3.09277,3.2076,18.9268,0.460593,0.468712,0.329868,0.334176,0.162975,0.168174,Anger
0.108177,0.0905221,0.0875617,0.116213,4.95,4.63213,22.5953,0.463117,0.470434,0.35123,0.353029,0.156248,0.160632,Anger
0.104372,0.0851517,0.0831284,0.124757,4.45865,3.87953,10.7593,0.456301,0.463441,0.345901,0.345664,0.161482,0.175766,Anger
0.103781,0.0964167,0.0944914,0.119693,4.42356,4.14947,6.43405,0.469031,0.477061,0.340339,0.354826,0.158169,0.17303,Anger
0.110112,0.0917563,0.0986791,0.128576,3.14131,3.0779,4.24195,0.437935,0.459374,0.338673,0.355488,0.136894,0.151498,Anger
0.108928,0.0868011,0.0789734,0.124195,5.75481,4.81455,10.1999,0.471898,0.480811,0.347644,0.351237,0.161405,0.175468,Anger
0.105673,0.0901689,0.0844581,0.126252,5.2638,4.68539,5.9508,0.435015,0.437541,0.344234,0.349944,0.142836,0.155058,Anger
0.100532,0.0932514,0.0821443,0.110088,4.67193,4.35197,7.53237,0.465651,0.467985,0.34414,0.34635,0.155918,0.167546,Anger
0.104866,0.109604,0.112234,0.130648,3.61429,3.30469,6.1514,0.447697,0.468056,0.34101,0.356127,0.149262,0.171477,Happy
0.115497,0.101185,0.100198,0.123617,4.03742,3.61277,6.00504,0.445643,0.448065,0.336236,0.33119,0.163427,0.168297,Happy
0.119186,0.0912188,0.0871877,0.131618,4.35391,4.00778,5.27273,0.448993,0.456961,0.341569,0.344338,0.15762,0.164183,Happy
0.114445,0.0999544,0.101855,0.125518,4.12736,3.46477,4.67644,0.426588,0.434205,0.32781,0.330314,0.151143,0.15464,Happy
0.118374,0.0972483,0.0995596,0.127548,4.6763,4.50309,4.92471,0.439048,0.436556,0.339355,0.336496,0.155012,0.161593,Happy
0.110719,0.114931,0.111845,0.139338,5.17844,4.40701,5.87827,0.434352,0.434887,0.344088,0.338991,0.161115,0.174643,Happy
0.109211,0.0895457,0.101393,0.120149,3.91457,3.82831,4.65258,0.443001,0.440995,0.325981,0.330016,0.157028,0.162703,Happy
0.13138,0.108271,0.116562,0.135365,4.26077,3.96713,4.49888,0.432801,0.440695,0.33719,0.340435,0.155519,0.153627,Sad
0.117598,0.12148,0.117569,0.137933,4.43749,3.89714,5.68806,0.427493,0.437343,0.3169,0.30521,0.168034,0.170461,Sad
0.109694,0.105857,0.121019,0.123198,3.26646,3.29906,4.61119,0.444921,0.447022,0.318941,0.321701,0.170985,0.176566,Sad
0.117332,0.111433,0.121067,0.132619,2.68289,2.60814,5.62324,0.430456,0.446706,0.319067,0.333752,0.172888,0.181352,Sad
0.111428,0.111275,0.1131,0.127732,3.17065,3.0188,4.43277,0.451073,0.454419,0.322661,0.315535,0.174411,0.17726,Sad
0.100502,0.116268,0.119121,0.124649,2.83641,2.80262,4.97044,0.459342,0.456967,0.333379,0.330025,0.176359,0.186479,Sad
0.102328,0.103976,0.121748,0.119236,3.53573,3.36063,5.46496,0.445867,0.454598,0.326899,0.327196,0.173901,0.173718,Sad
0.112254,0.108773,0.109959,0.118948,2.85855,3.01201,4.65749,0.473744,0.47194,0.344876,0.337138,0.180089,0.178257,Sad
0.121844,0.104123,0.114986,0.116021,3.18332,3.38979,4.79307,0.433691,0.441299,0.338364,0.344961,0.158474,0.157523,Sad
0.1219,0.0939463,0.0967857,0.120079,3.24202,3.24814,4.11378,0.462513,0.463916,0.344358,0.344201,0.160968,0.167682,Happy
0.111754,0.105757,0.119842,0.112974,2.40345,2.57321,4.23864,0.438848,0.448138,0.331801,0.335069,0.154716,0.156926,Happy
0.120942,0.11579,0.11544,0.133653,3.88053,3.63185,5.13676,0.434924,0.447223,0.331617,0.314014,0.16587,0.170682,Happy
0.122504,0.111847,0.110406,0.122355,3.13056,3.05721,5.45339,0.442197,0.441119,0.325983,0.309926,0.168967,0.169157,Happy
0.128702,0.115356,0.120512,0.134111,2.86803,3.14206,4.11614,0.473277,0.455407,0.325399,0.316258,0.179091,0.185158,Happy
0.110038,0.0920849,0.0931253,0.11164,3.65115,3.59612,3.79177,0.480234,0.475836,0.331457,0.332451,0.176182,0.179278,Happy
0.120588,0.0988883,0.0902767,0.117993,3.98873,4.10827,4.95222,0.455361,0.434281,0.329005,0.317822,0.170263,0.161079,Happy
0.100094,0.0903933,0.0876047,0.1015,3.69744,3.64611,4.63794,0.462404,0.456874,0.332097,0.332065,0.175822,0.174386,Happy
0.113551,0.104676,0.125084,0.119472,3.28525,3.24091,3.96541,0.437007,0.450475,0.320329,0.33525,0.160227,0.160571,Happy
0.107886,0.0967817,0.0914097,0.1145,4.53094,4.23087,5.06937,0.460632,0.456752,0.336098,0.33804,0.172317,0.169805,Happy
0.105428,0.102338,0.114031,0.107644,2.95054,2.98666,17.5842,0.480292,0.487521,0.322581,0.325844,0.205481,0.21197,Surprise
0.105696,0.1063,0.121276,0.114157,2.81341,2.82348,10.0029,0.476991,0.482373,0.331807,0.344067,0.207086,0.223298,Surprise
0.0998132,0.112478,0.127777,0.113897,2.38159,2.42178,6.32909,0.473932,0.475577,0.324181,0.318696,0.21173,0.215247,Surprise
0.113913,0.111164,0.120806,0.107014,2.28039,2.38773,4.45405,0.489248,0.479133,0.326741,0.326784,0.214614,0.215531,Surprise
0.113434,0.102783,0.112499,0.104366,2.54962,2.75083,5.7981,0.483168,0.482586,0.333971,0.340329,0.208621,0.217321,Surprise
0.143687,0.128633,0.13685,0.138377,2.69507,2.71292,5.34154,0.471915,0.470544,0.313915,0.312554,0.210832,0.22762,Surprise
0.133055,0.116899,0.128709,0.134795,3.00779,3.0251,6.20138,0.495282,0.500424,0.332558,0.329292,0.224029,0.235007,Surprise
0.12114,0.111335,0.118958,0.109137,3.29114,3.42874,6.44645,0.47458,0.480419,0.315708,0.326889,0.202784,0.216952,Surprise
0.13939,0.133297,0.132702,0.141271,2.94689,2.93324,5.69562,0.473219,0.466178,0.321955,0.308281,0.203037,0.208285,Surprise
0.126673,0.122638,0.129886,0.130414,3.05862,2.82359,5.91928,0.497399,0.506775,0.337551,0.334645,0.211551,0.224795,Surprise
0.127875,0.11353,0.126137,0.122188,2.51212,2.48501,6.57197,0.502833,0.508385,0.335759,0.333551,0.219516,0.235327,Surprise
0.114645,0.107431,0.11716,0.0974185,2.43712,2.58727,5.51933,0.481889,0.490133,0.332456,0.340845,0.203982,0.207981,Surprise
0.136469,0.12776,0.14099,0.12816,2.29449,2.36188,8.7473,0.472451,0.471685,0.316606,0.312622,0.218121,0.220018,Surprise
0.127752,0.125626,0.134689,0.118594,2.40116,2.44827,7.56004,0.50109,0.493987,0.330126,0.322469,0.22321,0.230712,Surprise
0.12831,0.105363,0.117408,0.12497,3.48071,3.34232,7.40675,0.507709,0.517869,0.31842,0.331777,0.233635,0.242147,Surprise
0.133969,0.115863,0.127241,0.14829,3.53663,3.48842,20.0301,0.471888,0.473931,0.311552,0.306403,0.209456,0.214736,Sad
